id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4981472674973810 ,NybtxkRUR,1314608344,新闻晨报,【#多家银行下调存款挂牌利率#】中国工商银行今天公布，将从明天（12月22日）起，下调存款挂牌利率。涉及通知存款、整存整取等多个存款品种。其中，通知存款挂牌利率下调0.2个百分点，零存整取、整存零取、存本取息等挂牌利率下调0.1个百分点，3个月、6个月、一年期定期存款挂牌利率下调0.1个百分点，两年定期存款挂牌利率下调0.2个百分点，三年期、五年期定期存款挂牌利率下调0.25个百分点。调整后，一年期定期存款挂牌利率将从1.55%调整为1.45%，两年定期存款挂牌利率将从1.85%调整为1.65%。工商银行表示，这次调整只涉及从12月22日起存入的存款，12月22日前存入的定期存款、大额存单等，仍将按原合同约定利率结算利息。据了解，包括建设银行、中国银行、农业银行、邮储银行等多家银行也将从明天起调整存款挂牌利率。多家全国性股份制银行也将跟进调整。这将是2023年主要商业银行第三次调整存款利率。6月8日，国有大行率先下调人民币存款利率，其中活期存款利率下调5个基点至0.2%，两年期、三年期和五年期人民币定期存款利率分别下调10个基点、15个基点和15个基点。9月1日，工商银行、农业银行、中国银行、建设银行、交通银行、招商银行等集体更新的人民币存款利率表显示，一年期整存整取利率下调10个基点至1.55%，二年期整存整取利率下调20个基点降至1.85%，三年期和五年期整存整取利率下调25个基点，分别至2.2%和2.25%。活期存款、三个月、六个月整存整取利率保持不变。#降息#（综合央视新,,,,"多家银行下调存款挂牌利率,降息",16,22,0,2023/12/21 19:45,微博网页版,['https://wx2.sinaimg.cn/large/001qXXGogy1hl1n0ldatej60m80m8q6m02.jpg'],,
4981523444662800 ,NybtxkRUR,1815025634,嘻嘻520v,回复@电子贝极星:那些当官的工资高的很。他（她）才不管我们老百姓呢。//@电子贝极星:啊，还降？那物价降不降，我的工资又什么时候涨呢？,,,电子贝极星,,0,0,24,2023/12/21 19:45,微博网页版,,,4.98147E+15
4978578623564140 ,NwYbIeXc9,6134301639,告白預行絵本,>-ㅇㅇ-<(’ω‘)...©️su1023_,,,,,922,188,0,2023/12/13 20:05,,"['https://wx3.sinaimg.cn/large/006H8U51gy1hksexvkhw8j30mj0u0adu.jpg', 'https://wx4.sinaimg.cn/large/006H8U51gy1hksexv7giwj30mi0u0dob.jpg', 'https://wx4.sinaimg.cn/large/006H8U51gy1hksexvwl2zj30mi0u043y.jpg', 'https://wx4.sinaimg.cn/large/006H8U51gy1hksexwlviaj30mi0u0q91.jpg', 'https://wx3.sinaimg.cn/large/006H8U51gy1hksexwxm20j30mi0u0dks.jpg', 'https://wx3.sinaimg.cn/large/006H8U51gy1hksexxbtnzj30mi0u0k00.jpg', 'https://wx2.sinaimg.cn/large/006H8U51gy1hksexy981mj30mi0u041t.jpg', 'https://wx3.sinaimg.cn/large/006H8U51gy1hksexymeukj30mj0u041v.jpg', 'https://wx3.sinaimg.cn/large/006H8U51gy1hksexyx939j30mj0u0td4.jpg']",,
4978624697996460 ,NwYbIeXc9,6287154359,养崽日记d,@煎饼狗子贝极星,,,煎饼狗子贝极星,,0,0,7148,2023/12/13 20:05,,,,4.97858E+15
4976078152533800 ,NvV8HaD9M,5947539804,极速拍档-Jacky,上个月底去了斯德哥尔摩抢先体验了极星3，人车交流的感觉甚至比Eletre都要好。其实我特别喜欢极星这种极简的设计，和主流的中国电车一下就区别开来。极星海外表现很好，但对于中国用户来说，lessismore需要很长的时间去接受。,,,,,14,179,0,2023/12/6 22:29,OPPO Find N3,,,
4976080804905110 ,NvV8HaD9M,1818709297,赛亞人啲驕傲,我和亚洲一哥一样也是很喜欢极星这种极简风设计无论是外观还是内饰都没有花里胡哨的设计语言深得我心,,,,,0,2,658,2023/12/6 22:29,OPPO Find N3,,,4.97608E+15
4973539659350180 ,NuR6lDeps,1921526863,阿福说车,�明年新能源汽车销量暴增的三个品牌是：@极氪ZEEKR@领克汽车@吉利银河新能源�谁赞成，谁反对？#汽场全开##新能源大牛说#,,,"极氪ZEEKR,领克汽车,吉利银河新能源","汽场全开,新能源大牛说",5,75,0,2023/11/29 22:22,微博网页版,['https://wx1.sinaimg.cn/large/72882c4fgy1hkcc90igdej20hr09b3yw.jpg'],,
4973550543569410 ,NuR6lDeps,7844599015,乐园第一卷李杰,极星和极越颤抖地举起了小手...,,,,,0,0,88,2023/11/29 22:22,微博网页版,,,4.97354E+15
4973544935263110 ,NuReRm5aX,5337591842,dailychilde,分享可能速度过快没有看到的画面1943,,,,,12,5,0,2023/11/29 22:42,,"['https://wx2.sinaimg.cn/large/005PdZt0ly1hkcctlji66j31hc0u0dji.jpg', 'https://wx1.sinaimg.cn/large/005PdZt0ly1hkcctm9y9sj31hc0u0div.jpg', 'https://wx2.sinaimg.cn/large/005PdZt0ly1hkcctn3wzjj31hc0u0afi.jpg', 'https://wx2.sinaimg.cn/large/005PdZt0ly1hkccto4sfej31hc0u00yo.jpg', 'https://wx2.sinaimg.cn/large/005PdZt0ly1hkcctou8j3j31hc0u00u5.jpg', 'https://wx4.sinaimg.cn/large/005PdZt0ly1hkcctppgotj31hc0u0wjc.jpg']",,
4973547850564110 ,NuReRm5aX,5580822379,南极堕落碳,//@小雅的小狐狸收藏处-乌鸦版:极星,,,小雅的小狐狸收藏处-乌鸦版,,0,0,177,2023/11/29 22:42,,,,4.97354E+15
4973547518955350 ,NuReRm5aX,7392276219,小雅正在贩卖野生狐狸,极星,,,,,1,2,177,2023/11/29 22:42,,,,4.97354E+15
4970117721228020 ,Ntq5659sQ,6556154364,极星Polestar,转评+关注@极星Polestar和@魅族科技，随机抽送#魅族21#新品旗舰手机一部。纯粹星动，塑造不凡。纯电高性能SUV#极星4#，携手「1.74mm极窄物理四等边三星旗舰直屏」的魅族21，邀你锁定#2023魅族秋季无界生态发布会#！�11月30日14:30，让我们共同见证国产三大系统之一魅族FlymeOS的无界进,,,"极星Polestar,魅族科技","魅族21,极星4,2023魅族秋季无界生态发布会",4867,4010,0,2023/11/20 11:44,微博网页版,['https://wx4.sinaimg.cn/large/0079GXfegy1hk1f8pwrlqj30u01hcn20.jpg'],,
4973537152734890 ,Ntq5659sQ,7740759132,最喜欢吃火鸡,好想试试极星,,,,,0,0,1581,2023/11/20 11:44,微博网页版,,,4.97012E+15
4973536183845770 ,Ntq5659sQ,7742020324,专注吃火鸡,好想试试极星,,,,,0,0,1581,2023/11/20 11:44,微博网页版,,,4.97012E+15
4973531818892960 ,Ntq5659sQ,7840473523,是二舅妈啊,好想试试极星,,,,,0,0,1581,2023/11/20 11:44,微博网页版,,,4.97012E+15
4973530150863810 ,Ntq5659sQ,7800880722,阿贵贵是我,好想试试极星,,,,,0,0,1581,2023/11/20 11:44,微博网页版,,,4.97012E+15
4973528783000670 ,Ntq5659sQ,5264446599,艹自己停不下,好想试试极星,,,,,0,0,1581,2023/11/20 11:44,微博网页版,,,4.97012E+15
4972664217404750 ,Nuuklv4jt,1742013781,汽车营销分析,售34.99万起，极石01开启交付，真有人买！,,,,,7,36,0,2023/11/27 12:23,微博网页版,"['https://wx4.sinaimg.cn/large/67d50555gy1hk9jpfgf8vj213u0pv7h3.jpg', 'https://wx4.sinaimg.cn/large/67d50555gy1hk9jpis26gj216w0sa1gg.jpg']",,
4972837334942850 ,Nuuklv4jt,1806314593,風逝晃29,//@小小跑步彬:极氪、极狐、极越、极星、极石,,,小小跑步彬,,0,0,30,2023/11/27 12:23,微博网页版,,,4.97266E+15
4964838556046690 ,NrcKjpn1i,6444402026,QQ飞车手游,2023年S联赛秋季赛专属双形态A车「S-月影」CG预告来袭！镜玥之誓，守护星光！双形态，羁绊重燃！镜与玥之间又将发生什么样的故事？让我们一起期待它在赛场上的表现吧！#QQ飞车手游##2023S联赛秋季赛#LQQ飞车手游的微博视频,,,,"QQ飞车手游,2023S联赛秋季赛",12,50,0,2023/11/5 22:06,qq飞车手游超话,,,
4964859120718850 ,NrcKjpn1i,6215435800,白日梦奖杯得主,把我吓死了老姐一时间我都不知道这是新车cg还是极星版本开年cg,,,,,0,0,91,2023/11/5 22:06,qq飞车手游超话,,,4.96484E+15
4963690738876990 ,NqISZBfjg,5881975508,类星频道,极星一直是一个让人又爱又恨的品牌，勾人的设计，酣畅的驾驶感受总是让人欲罢不能，但是基础的辅助驾驶能力和单薄的车机总让人有些遗憾。终于我们等来一台智能化大幅提升，设计、机械素质依旧保持了极星水准的车型——极星4。（上一条内容有点小错误修改了一下，抽奖的朋友可以转发这个）#新能源汽车##新能源大牛说#L类星频道的微博视频O抽奖,,,,"新能源汽车,新能源大牛说",26,20,0,2023/11/2 18:05,微博视频号,,,
4963776658931870 ,NqISZBfjg,7819422642,Bon22857,//@类星频道:转发本条微博并关注我和@63充电中，2天后给大家抽一个极星旅行袋（上一条内容有点问题删了，大家转这个）。评论配图,,,"类星频道,63充电中",,0,0,13,2023/11/2 18:05,微博视频号,,,4.96369E+15
4969174814428090 ,Nt1yhizWO,7608952412,电子转生赛博幽灵喵,画这么久不允许你轻易糊掉ps记得点原图鬼泣5#dmc##dmc5##dante##vergil#,,,,"dmc,dmc5,dante,vergil",12,5,0,2023/11/17 21:17,鬼泣5超话,"['https://wx4.sinaimg.cn/large/008iWo6Ugy1hjyex58mc9j326c3q0he9.jpg', 'https://wx2.sinaimg.cn/large/008iWo6Ugy1hjyewxz7mwj32683pze88.jpg']",,
4969214903320910 ,Nt1yhizWO,6031505456,木吉他一把,好会说//@温良良良良:妈呀主人好会画，像是维吉尔低头俯视着但丁，那滴眼泪像是极星的光在哥目光的凝视下滴落下来，成为双子之间脆弱又牢固的的羁绊,,,温良良良良,,0,0,78,2023/11/17 21:17,鬼泣5超话,,,4.96917E+15
4969214153065590 ,Nt1yhizWO,6598166043,认真的牧,//@温良良良良:妈呀主人好会画，像是维吉尔低头俯视着但丁，那滴眼泪像是极星的光在哥目光的凝视下滴落下来，成为双子之间脆弱又牢固的的羁绊,,,温良良良良,,0,0,78,2023/11/17 21:17,鬼泣5超话,,,4.96917E+15
4968657203757710 ,NsO5qfLye,1912222221,易车,崭新姿态，震撼来袭！@极星Polestar极星4今日首次曝光预告视频，这次似乎打破常规，即将开启别样试驾，这将是一场充满硬派内核的极限挑战！这样的预告是否给足了你惊喜？11月16日，诚邀您一同共赴摘星之夜！L易车的微博视频,,,极星Polestar,,705,306,0,2023/11/16 11:00,微博视频号,,,
4968685456329120 ,NsO5qfLye,7858806621,多余的人成功过,极星4预告真的不走寻常路，属实是给我开眼了！//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968685272042090 ,NsO5qfLye,7789551553,谁还不是大可爱们,极星4真的给足了我惊喜，这视频我还能再看亿遍！//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968685188680500 ,NsO5qfLye,6163862095,甜品小圆圆,极星4试驾别样体验,,,,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968685175310050 ,NsO5qfLye,7770487104,爱不是一个人说的算,真的有一种让人眼前一亮的感觉//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968685175047160 ,NsO5qfLye,7330855747,沉香暮暮,就是要走出不走寻常路的感觉//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968685171638350 ,NsO5qfLye,7475614171,小馋猫是不是猫,这个试驾视频好炫酷，真的太喜欢了//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968685137036920 ,NsO5qfLye,7745840539,我才不像你那么没用,说实话，我觉得这个真的挺炫酷的//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968685117114360 ,NsO5qfLye,7746878286,收集阳光和日落,极星4体验感绝对拉满//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968685116326870 ,NsO5qfLye,7734053716,阳光丽丽w,让人一饱眼福，开眼界了//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968685111607690 ,NsO5qfLye,7821478846,璟色年华I,这也太炫酷了吧，给我看惊呆了。//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968671883562310 ,NsO5qfLye,7509024932,阳光明媚6j,极星4真不错呀，真是非常炫酷,,,,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968671847908230 ,NsO5qfLye,7484884703,会心一笑紫藤,我承认看到极星4上墙那刻，这预告视频真堪比大片！,,,,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968671827200150 ,NsO5qfLye,7824158288,aiwuhiu爱无悔,极星4这样的试驾感太爽了啊,,,,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968671723653560 ,NsO5qfLye,7746878286,收集阳光和日落,极星4体验感绝对拉满,,,,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968671647894450 ,NsO5qfLye,7480220016,小帆的旺旺小小酥,极星4来了，我已经在幻想坐里面的有多少欣喜了,,,,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968671600446070 ,NsO5qfLye,5158199827,x茉莉8888,极星4这就来了，真的令人兴奋,,,,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968671560336660 ,NsO5qfLye,7415455463,这里是小孙吖,极星4就要来了期待很久了直接冲,,,,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968671516819700 ,NsO5qfLye,7000053826,川久不吃土,不敢想象坐在极星4上我有多幸福呀,,,,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968671351148330 ,NsO5qfLye,7500670556,一声不留泪,极星4这就来了，预告片深深的戳中了,,,,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968671149032180 ,NsO5qfLye,7593327621,思伊姐姐-,太酷啦，这波极星4体验感直接拉满了！,,,,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968685090899070 ,NsO5qfLye,7531745577,ww魏婴,这个还真的是挺让人期待的//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968685082773080 ,NsO5qfLye,7771519266,望星辰落入海,好炫酷！都卷到上墙了//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968685073861120 ,NsO5qfLye,5057645881,天青色笑烟雨,极星4这是放大招的节奏//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968685041090980 ,NsO5qfLye,5204138670,初心yds,预告视频把我期待值拉满了//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968685011469120 ,NsO5qfLye,1901025553,漂自北方的狼,//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968684980537920 ,NsO5qfLye,5498045306,成了仙的小猪猪呀,//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968684974770090 ,NsO5qfLye,6572711748,点点音乐美文m,这款新车试驾太酷了，爱了//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968684970312980 ,NsO5qfLye,7723670421,土豆大瑶瑶,这波预告必须要给满分//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968684969525420 ,NsO5qfLye,7867810698,蜀到三,这个新车试驾的视频有点炫酷，真的很喜欢。//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
