link,name,time,空间评分,空间,驾驶感受评分,驾驶感受,续航评分,续航,外观评分,外观,内饰评分,内饰,性价比评分,性价比,智能化评分,智能化,其他评分,其他
https://k.autohome.com.cn/detail/view_01hgd2q0pp6ms34e9p6wrg0000.html#pvareaid=2112108,镜子中牧,2023-11-29,4,前后排之间的距离十分宽敞，尽管是低趴式设计，但头部空间也不错，主要是和前排相比，前排稍微有点偏小了。,5,车子动力比想象中厉害多了，不管是直线还是弯道行驶，平稳性都出色，更关键的是在CDC电磁悬架的加持下，能通过方向盘实时感受到路面情况，很有趣味性。,4,车子续航里程还是比较给力的，官方里程六百多，自己也还没试过，只是电耗高了，但也可以理解吧。,5,我个人觉得这个颜值还是很时尚的，看着就像是那种几十万的豪车，很有视觉冲击力。,4,整个内饰主要是以环保为主，乍一看其实亮点不多，不过做工确实精细。,5,尽管这车子刚买不久，但整体的一个表现还不错，挺满意的。,5,智能配置那就太多了，不过最喜欢的还得是车机系统和辅助驾驶，既方便又有安全感。,,
https://k.autohome.com.cn/detail/view_01hgd2793y6ms34e9p6mwg0000.html#pvareaid=2112108,无形俱挪,2023-11-29,4,大尺寸全景天幕还是很奈斯的，让车里更加通透了，就是没有后挡风设计，对后排多多少少有一点影响。,5,直线加速快，弯道行驶稳，这就是极星4驾驶上最大的特点，车子轴荷均衡，过弯的时候可以很轻易地按照预定轨道行驶，很少出现偏离情况，操控性能是很强的。,4,最近气温较低，而且堵车严重，耗电稍微就有点快了。,5,其实这车子外观设计风格是非常大胆的，没有后挡风设计，确实有一些新意。,5,车子内饰在视觉效果非常棒，做工细腻，质感突出。,5,就单单只说车子的驾驶趣味，我就觉得特别值了，价格合理。,5,骁龙8155芯片，突出一个科技智能，车机功能多，流畅度也高。,,
https://k.autohome.com.cn/detail/view_01hgd1qdgt6ms34e9p6gsg0000.html#pvareaid=2112108,均委主任日,2023-11-29,4,其实很多时候都是我一个人开车出行，空间绰绰有余，即便车内满载，空间也完全够用了，主要是车内储物空间较为一般，不够实用。,5,高强抗扭车身设计可以说是这辆车的一大亮点，平时开车基本没有后顾之忧，尤其是在高速行驶和过弯的时候，安全性很强，也有很不错的防侧倾效果，充分保证安全。,4,我一般开车速度比较快，所以耗电会稍微快一点，这个和自己的驾驶习惯有关。,4,乍一看确实十分惊艳，但是呢不算耐看，车头前脸时尚过了头，容易看腻。,5,这个内饰第一眼就有一种很豪华的感觉，色系搭配非常时尚，特别漂亮。,5,我特别在意车子驾驶体验，在这方面极星4可以说是同级车中的佼佼者了。,5,语音功能比想象中好用多了，而且车子配置丰富，科技感强，这才是真正的豪车。,,
https://k.autohome.com.cn/detail/view_01hpxp75wk6ms3jdhk6mrg0000.html#pvareaid=2112108,忠实车粉蘇蘇,2024-02-18,5,环保材质真的很好，很喜欢这种理念车内没有任何味道，非常环保，能够让自己的孩子和老人安心，放心 安全,4,,4,开车非常舒服相比，目前的新能源电车，它的架空是让我惊喜的，加速了线性自动的那种帖服地面的感觉是没有其他品牌可以做出了给了我很多的价值信心,5,设计很有国际范，这个设计很久都不会过时，极简中带着豪华，豪华中带有情调，说不出来的性冷谈风,4,,4,,4,,,
https://k.autohome.com.cn/detail/view_01hpm5fcy36ms3jd9h64tg0000.html#pvareaid=2112108,哥们美女,2024-02-14,5,前排座位的乘坐空间宽敞舒适，对于长时间的驾驶也没有任何不适感，而且，该车拥有大量的储物空间，可以轻松存放各种物品，如手机、钥匙、雨伞等，这些储物空间的设计合理，方便我整理和取用物品。,5,在驾驶方面，它给我留下了深刻的印象，首先，它的驾驶操控非常灵活，转向非常敏锐，指向感也非常准确，这使得我在城市里面驶驶时感到非常轻松和舒适，此外，它还拥有出色的悬挂系统，能够有效地吸收路面上的颠簸，提供更为平稳的行驶体验。,4,我这款车是纯电动的，不过在市区开的话是足够的，就是跑高速的时候这个续航不长。,5,它具有现代化和动感的外观设计，给我一种时尚而时尚的感觉，车身线条流畅，线条简洁，并且注重细节。独特的前大灯设计和大尺寸的轮毂使车辆更具视觉冲击力。,5,它的内饰设计和用料也是非常精致的，它采用了高品质的材料，细节处理到位，座椅舒适度高，提供了足够的支持，让长时间的乘坐没有任何不适感。仪表盘和中控台的设计非常简洁，按钮的布局合理，方便操作。,5,总体而言，它的性价比是相当不错的，它是一款价格适中且配置较高的车型，不仅拥有丰富的安全配置，还具备先进的驾驶辅助系统。,5,最后一个方面，它的配置也非常丰富，它拥有诸如多功能方向盘、自动空调、全景天窗、导航系统等高级配置。此外，还配备了一系列的驾驶辅助系统，如全速自适应巡航、倒车雷达等，提供了更高的驾驶安全性和便利性。,,
https://k.autohome.com.cn/detail/view_01hpbd97286ms3jd1n64t00000.html#pvareaid=2112108,陈鸿源,2024-02-11,4,驾驶位不会特别高，比较适合操控。后排座位坐垫高度长度都非常合适，关键后排座椅角度支持电动调节。比很多的不坐车要好很多。,5,加速不抬头，刹车不点头，转向不摇头。全铝底盘100分。,4,符合预期，冬季时速120公里续航可以达到420。86度电池。够用了。,4,轿跑suv设计配合雪晶白车身。无后挡风玻璃设计。21寸大轮。外观正好是我喜欢的。,4,内饰用的环保可再生材料。天然材料，设计总体很简约。不会太浮夸，可以接受。,4,27万左右拿下的价格，这台车的操控以及外观设计以及北欧瑞典的品质，物超所值。,4,车机是合格的，有一些小的bug，下一次应该可以修复。辅助驾驶一般般，目前只支持车道居中和拨杆变道，但是好处就是赠送辅助驾驶包。,,
https://k.autohome.com.cn/detail/view_01hp9fvds26ms3jd1m60s00000.html#pvareaid=2112108,之家车友1153190,2024-02-10,5,关于空间方面，它给人一种宽敞的感觉，车厢空间相当宽敞，乘坐舒适度较高，前排座椅有足够的头部和腿部空间，而后排座椅也能容纳3个成年人。此外，它还有一个相当大的后备厢，可以轻松容纳一到两件大型行李。,5,在驾驶感受方面，它给人一种非常平稳的感觉，由于采用了后置后驱驱动系统，所以在启动的瞬间可以迅速达到最大扭矩，从而快速加速，另外，它的悬挂系统较为出色，能很好地吸收道路上的冲击，使得整个驾驶过程更加舒适。,4,我这款车的电耗还是有些高的，所以就导致我这款车的续航里程没有那么长，不过我这款车是可以快充的。,5,对于它的外观设计我非常喜欢，它的造型非常时尚，线条流畅，给我一种非常现代感的感觉，前脸采用了大面积的镀铬装饰，非常抢眼，同时还具有一定的运动风格。车身的曲线设计非常流畅，看起来非常动感。此外，它的轮毂设计也非常独特，增加了整车的辨识度。,5,很喜欢我这款车的中控屏幕，看起来高清，而且它的音响效果好，是哈曼卡顿的。,5,在性价比方面，这款它算得上是一款非常具有性价比的车型，尽管它的价格相对较高，但相比其他同级别的豪车来说，它的价格是相对较低的。与此同时，它提供了丰富的配置和先进的科技功能，如智能语音控制、自动泊车辅助等，价格相对来说非常值得。,5,最后，我们来谈谈这款它的配置，作为一款豪华SUV，它的配置非常丰富，在安全方面，它配备了很多主动安全和被动安全系统，如主动刹车、车道偏离警示等，确保我的安全。此外，它还配备了豪华配置，如全景天窗、哈曼卡顿音响等，提升了整车的豪华感和舒适度。,,
https://k.autohome.com.cn/detail/view_01hpxne4hx6ms3jdhk68t00000.html#pvareaid=2112108,石家庄车友3645579,2024-02-18,5,空间的话非常的大，然后后排空间腿坐进去之后还有两拳的距离，前排也是坐进去之后腿可以完全伸开。,5,驾驶感受的话是非常的稳的还有他的变速变道一点都不会让人头,5,续航里程也是非常长的，是686km。在新能源电车方面是非常优,5,外观的车身是流线型的，它有六种颜色。两个选配，选配是瑞典金和电子蓝。,5,内饰的话是有哪怕真皮面料是进口真皮他是选用苏格兰高地小牛皮质量是非常好的不怕蚊虫,5,价格政策的话是目前是减6万。然后是非常非常优惠的。因为他有3万元的反差价优惠然后再减三万元的豪华套件就,5,智能化的话，os智能系统是非常方便便捷的，它就相当于是一个平板一样可以下载APP，还有小窗移动都是ok的，非常的便捷。不需要什么含金量的学习。,,
https://k.autohome.com.cn/detail/view_01hepmejr06ms30e9r70tg0000.html#pvareaid=2112108,汽车茶花,2023-11-08,5,近距离感受极星4的空间，更加能够感受那种“宾至如归”的感受，车内空间比想象的更加的宽敞舒适，前后排都能够拥有非常舒适的乘坐空间体验。而且并没有为了提供空间而缩减座椅的舒适度。毕竟极星4在车身尺寸方面很有优势，车长4米8多，车宽2米，轴距更是达到了2.999米。,5,极星4的有一点是非常吸引我的就是它的优异性能表现，最大输出功率为400千瓦，轻松达到了零百加速最快速度仅需3.8秒，这对于追求汽车性能表现的人来说，绝对是非常大吸引。优良的调配也让极星4有着非常不错的动力平顺性，兼顾了舒适与速度。,5,极星4拥有多款车型可供选择，用户完全可以根据自己的需求选择合适的车型，分别搭配了单电机和双电机，而且电池的容量也是不同的。根据不同的动力输出表现也有不同的续航里程，续航里程从620-755km，就算是最低的620km也是足够了。,5,极星4的外观设计我是非常喜欢的，一直都非常喜欢这种概念车的感觉，极星4整台车都给人一种“梦想照进现实”的感觉。极星4的这种设计风格并不多见，很与众不同，市场上千篇一律的设计真的让人分不清哪个品牌。极星4就很有自己的特色。,5,所谓高端车就应该是极星4这样的，打开车门座舱氛围感一下就来了，车门一关，瞬间安静，整个给人一种进入另一个时空的感觉。车内精致细节也是很加分的，目之所及都是精致的设计，哈曼卡顿尊贵级音响系统，16个扬声器，外加光感天幕，一整个惊艳了。,5,作为一台高端纯电的中大型SUV，极星4的定价还是可以的，最低配2023款 单电机标准续航车型的厂家指导价34.98万，最高配是2023款双电机高性能PRO车型，厂家指导价53.38万，从整车的设计到内部的精致，还有丰富的智能配置来说，这个价格可以。,5,极星4的智能化配置也是领先的，光是一个光感天幕，就让我很惊艳。支持5G网络，在车联网方面更是优秀，让我觉得非常方便是手机APP可远程控制车辆的启动，还有车门的控制。内部配置高通骁龙8155芯片，操控方面根本不用担心。,,
https://k.autohome.com.cn/detail/view_01h8ppy33a6mrk2e9s74r00000.html#pvareaid=2112108,陈公琰,2023-08-26,5,这辆车虽然看着挺精致秀气，其实并不小。车长超过4米8，车宽超过了2米1，轴距2.999米，这种体量肯定会带来不错的驾乘空间。我身高177cm，前排调好不动情况下，后排腿部空间十分够用，头等舱达不到，剩个三四拳是有的，翘个二郎腿啥的毫无问题。极星4座椅有点电竞座椅的感觉，乘坐挺舒服。后排座椅角度也可以调节，更大的提升了后排乘客的舒适度。后备箱容积数据我没查到，目测中规中矩，后备箱分层设计，下面还有一个挺深的工作箱。,5,动力部分极星4是基于400伏平台打造的。采用碳化硅逆变器，可以为这台车的电机效率带来非常大的提升。这辆车采用永磁同步电机，最大输出功率为400千瓦，零百加速最快仅需3.8秒，这加速就有点惊人了，你怕了吗？,5,"续航方面,长续航及标准续航的极星4电池包容量分别为102千瓦时和88千瓦时。峰值扭矩达到686N·m,CLTC工况下可实现最长631公里的续航里程。单电机车型最大输出功率为200kW,峰值扭矩为343N·m,在CLTC工况下分别可实现最长709公里和628公里的续航表现。",5,不得不说这辆车的外观真是令我着迷，既有着轿跑的低趴的车身姿态，又有着SUV的高通过率，设计上简洁清新又别具一格，有点像是一辆概念车。车头为封闭式设计，下方进气口大小适中，分体式大灯上下对称，无框式车门，隐藏式门把手干净利落。贯穿一体式尾灯点亮后非常漂亮。值得一提的是，为了更好的打造整体感，这辆车竟然大胆的取消了后车窗，而使用流媒体车内后视镜。这种做法的另一个好处就是让我们拥有了一块无比巨大的全景天幕，甚至延伸到后排乘客的头部之后。,5,座舱内和很多新能源车型一样使用了浅色为主的色彩搭配，内饰用料也十分考究，包括由100%回收PET定制的Tailored Knit编织面料、MicroTech生物性环保面料及经过动物福利认证的Nappa真皮面料。内饰设计上采用了大量平直的线条，基本没有物理按键，加上硕大的中控屏，当光感天幕和氛围灯亮起时，仿佛置身未来世界。,5,"目前这款车272马力有三种配置，分别为单电机标准续航、单电机标准续航PLUS以及单电机长续航PLUS,对应价格分别为34.98万元、38.78万元和41.78万元。544马力同样有三款配置，双电机长续航PLUS45.38万元，双电机高性能PLUS48.38万元，双电机高性能PRO53.38万元。嘿，这名字起的，跟数码产品似的。",5,"智能化表现方面,极星4也是十分领先,15.4英寸的横向中控屏搭载了基于车载原生安卓操作系统,且由高通骁龙数字座舱平台驱动的人机交互系统。高德导航、百度语音和Flyme Auto Core为极星4共同打造了目前中国市场上领先的导航、语音识别和应用生态;新的车载应用还可支持卡拉OK模式、行车记录仪、依托于车内摄像头的视频通话及自拍等功能。除入门版本外,极星4标配12个扬声器、1400瓦功率的哈曼卡顿尊贵级音响系统。如果用户选装Nappa座椅套件,则可额外拥有位于前排座椅上的4个头枕扬声器,这意味着极星4全车最高可配备16个扬声器。同时极星4也标配苹果CarPlay功能。",,
